rating,diffcount,set_id,beatmapid,bpm,ranked_date,difficultyrating,favourite_p,favourite_count,language,genre,creator,artist,playcount,passcount,successrate,total_lengths,ar_in_order,cs_in_order,hp_in_order,od_in_order,aim_difficulty,approach_rate_diff,overall_difficulty,slider_factor,speed_difficulty,speed_note_count,top_map_player,pp_value,max_v,mean_v,max_x,min_t,mean_x,max_a,mean_a,max_rhythm_complexity,max_angle,min_angle,mean_angle,40-80 Hz,80-250 Hz,250-600 Hz,600-4000 Hz,4000-6000 Hz,6000-8000 Hz,8000-20000 Hz,Avg of IV 1,Avg of IV 2,Avg of IV 3,Avg of IV 4,Avg of IV 5,Avg of IV 6,Avg of IV 7,Avg of IV 8,Avg of IV 9,Avg of IV 10,3 Percent of IV 1,3 Percent of IV 2,3 Percent of IV 3,3 Percent of IV 4,3 Percent of IV 5,3 Percent of IV 6,3 Percent of IV 7,3 Percent of IV 8,3 Percent of IV 9,3 Percent of IV 10,97 Percent of IV 1,97 Percent of IV 2,97 Percent of IV 3,97 Percent of IV 4,97 Percent of IV 5,97 Percent of IV 6,97 Percent of IV 7,97 Percent of IV 8,97 Percent of IV 9,97 Percent of IV 10
9.528961078761876,4,1074758,2333933,222.22,76360646,6.42,0.0012692811330385,2243,5,2,9531903,xi,1767142,130943,7.41,258,9.3,4,5.0,8.8,2.9654901027679443,9.300000190734863,8.800000190734863,0.9861209988594056,3.171449899673462,461.8150024414063,9665206,553.825,5.270368839395842,0.8104517279368771,437.1041065924685,66,94.9816170970587,2.4191999509677387,0.1941788048822506,2.941176470588235,89.49396067701477,0.0,42.78932070180085,429.0736942195956,481.51450114623793,474.4226005319414,477.5804310115913,523.0220337526886,741.7818112514603,6552.901986034729,5020.472693550051,2895.6220219331785,1910.111158278316,1786.9886985164278,1590.9264762294906,1557.5855373845206,1419.5532167690735,1401.383790175354,1605.1069107372389,1464.0035511678284,150.61418080650154,86.86866065799535,57.30333474834948,53.60966095549284,47.72779428688472,46.72756612153562,42.5865965030722,42.04151370526062,48.15320732211716,43.92010653503485,4869.85851274355,2808.753361275183,1852.8078235299663,1733.3790375609349,1543.1986819426058,1510.857971262985,1376.9666202660012,1359.342276470093,1556.9537034151217,1420.0834446327935
9.528961078761876,4,1074758,2352543,222.22,76360646,5.18,0.000822479995365,2243,5,2,9531903,xi,2727118,416325,15.27,258,9.0,4,4.5,8.0,2.423789978027344,9.0,8.0,0.9788939952850342,2.5359699726104736,261.2030029296875,6812094,344.594,4.77705214772651,0.7245372756509108,528.3502626099471,61,94.45519991515172,2.689819755774812,0.1275635312505473,3.125,86.00838789178628,0.0,44.30543656031494,429.0736942195956,481.51450114623793,474.4226005319414,477.5804310115913,523.0220337526886,741.7818112514603,6552.901986034729,5020.472693550051,2895.6220219331785,1910.111158278316,1786.9886985164278,1590.9264762294906,1557.5855373845206,1419.5532167690735,1401.383790175354,1605.1069107372389,1464.0035511678284,150.61418080650154,86.86866065799535,57.30333474834948,53.60966095549284,47.72779428688472,46.72756612153562,42.5865965030722,42.04151370526062,48.15320732211716,43.92010653503485,4869.85851274355,2808.753361275183,1852.8078235299663,1733.3790375609349,1543.1986819426058,1510.857971262985,1376.9666202660012,1359.342276470093,1556.9537034151217,1420.0834446327935
9.424501424501424,5,1083844,2266726,181,62948113,6.39,0.0063127443890121,1030,3,4,11370251,Akatsuki Records,163162,11657,7.14,200,9.4,4.2,5.5,9.0,3.243989944458008,9.399999618530272,9.0,0.9943339824676514,2.846369981765747,549.1400146484375,3328742,519.683,4.171023617354489,0.8817364246088844,458.8125979089938,42,108.11142462043304,3.489368394362528,0.4428762910642841,2.262443438914027,89.64930079117165,0.0,48.86616899107096,150.56828175342375,186.44790379530704,246.35113019452697,466.668720525618,1065.1289648593097,3554.789419085065,6438.924718368721,4424.442949876808,4176.974011053787,2530.594201276075,1584.0980556332534,2225.507315187648,1370.1398752090192,1660.2582586599458,1840.3842671713328,2017.1644389748508,2093.6373693815176,132.73328849630423,125.3092203316136,75.91782603828226,47.5229416689976,66.76521945562945,41.104196256270576,49.80774775979837,55.21152801514,60.51493316924552,62.809121081445525,4291.709661380503,4051.664790722173,2454.676375237793,1536.5751139642557,2158.7420957320187,1329.0356789527486,1610.4505109001473,1785.1727391561933,1956.6495058056053,2030.828248300072
9.424501424501424,5,1083844,2269967,181,62948113,2.3,0.0186753213787101,1030,3,4,11370251,Akatsuki Records,55153,24790,44.95,200,6.0,3.0,3.0,4.0,1.1892900466918943,6.0,4.0,0.990427017211914,0.9961770176887512,212.2790069580078,8061374,152.33,1.5377033540588207,0.3270634318878527,296.05573799539843,108,94.72967280105698,0.5350024769597193,0.0324585327144405,0.6042296072507553,88.01048393920296,0.0,41.593870084720166,150.56828175342375,186.44790379530704,246.35113019452697,466.668720525618,1065.1289648593097,3554.789419085065,6438.924718368721,4424.442949876808,4176.974011053787,2530.594201276075,1584.0980556332534,2225.507315187648,1370.1398752090192,1660.2582586599458,1840.3842671713328,2017.1644389748508,2093.6373693815176,132.73328849630423,125.3092203316136,75.91782603828226,47.5229416689976,66.76521945562945,41.104196256270576,49.80774775979837,55.21152801514,60.51493316924552,62.809121081445525,4291.709661380503,4051.664790722173,2454.676375237793,1536.5751139642557,2158.7420957320187,1329.0356789527486,1610.4505109001473,1785.1727391561933,1956.6495058056053,2030.828248300072
9.424501424501424,5,1083844,2275184,181,62948113,3.44,0.0086516089472755,1030,3,4,11370251,Akatsuki Records,119053,28400,23.85,200,8.0,3.4,5.0,6.0,1.6703200340270996,8.0,6.0,0.9949480295181274,1.6256500482559204,250.95599365234372,6303313,244.522,1.9161341936132457,0.4318112203977572,504.1428369024001,80,87.82947437139799,0.8424329880674473,0.0336891094142421,1.3574660633484164,87.76166000138139,0.0,53.70295889995949,150.56828175342375,186.44790379530704,246.35113019452697,466.668720525618,1065.1289648593097,3554.789419085065,6438.924718368721,4424.442949876808,4176.974011053787,2530.594201276075,1584.0980556332534,2225.507315187648,1370.1398752090192,1660.2582586599458,1840.3842671713328,2017.1644389748508,2093.6373693815176,132.73328849630423,125.3092203316136,75.91782603828226,47.5229416689976,66.76521945562945,41.104196256270576,49.80774775979837,55.21152801514,60.51493316924552,62.809121081445525,4291.709661380503,4051.664790722173,2454.676375237793,1536.5751139642557,2158.7420957320187,1329.0356789527486,1610.4505109001473,1785.1727391561933,1956.6495058056053,2030.828248300072
9.424501424501424,5,1083844,2309567,181,62948113,5.89,0.0076540659438652,1030,3,4,11370251,Akatsuki Records,134569,8755,6.51,200,9.2,4.0,5.5,8.5,2.88427996635437,9.199999809265137,8.5,0.9972829818725586,2.7530500888824463,492.3420104980469,3328742,434.124,2.9965383812469284,0.694771408744954,424.04245070511513,55,91.69798143936438,2.3492452662329293,0.2391726843804996,2.262443438914027,89.51213629211206,0.0,45.73713079828356,150.56828175342375,186.44790379530704,246.35113019452697,466.668720525618,1065.1289648593097,3554.789419085065,6438.924718368721,4424.442949876808,4176.974011053787,2530.594201276075,1584.0980556332534,2225.507315187648,1370.1398752090192,1660.2582586599458,1840.3842671713328,2017.1644389748508,2093.6373693815176,132.73328849630423,125.3092203316136,75.91782603828226,47.5229416689976,66.76521945562945,41.104196256270576,49.80774775979837,55.21152801514,60.51493316924552,62.809121081445525,4291.709661380503,4051.664790722173,2454.676375237793,1536.5751139642557,2158.7420957320187,1329.0356789527486,1610.4505109001473,1785.1727391561933,1956.6495058056053,2030.828248300072
9.424501424501424,5,1083844,2313875,181,62948113,4.82,0.0045759270694963,1030,3,4,11370251,Akatsuki Records,225091,32768,14.56,200,9.0,4.0,6.0,7.0,2.313070058822632,9.0,7.0,0.981123983860016,2.302239894866944,219.93600463867188,6574823,452.445,4.127355338363314,0.6779651910988935,458.1364425583278,80,98.79029932445049,3.2694902769358123,0.2124565132184793,1.6064257028112447,89.68385217154761,0.0,45.83831520271077,150.56828175342375,186.44790379530704,246.35113019452697,466.668720525618,1065.1289648593097,3554.789419085065,6438.924718368721,4424.442949876808,4176.974011053787,2530.594201276075,1584.0980556332534,2225.507315187648,1370.1398752090192,1660.2582586599458,1840.3842671713328,2017.1644389748508,2093.6373693815176,132.73328849630423,125.3092203316136,75.91782603828226,47.5229416689976,66.76521945562945,41.104196256270576,49.80774775979837,55.21152801514,60.51493316924552,62.809121081445525,4291.709661380503,4051.664790722173,2454.676375237793,1536.5751139642557,2158.7420957320187,1329.0356789527486,1610.4505109001473,1785.1727391561933,1956.6495058056053,2030.828248300072
9.07114030971375,4,1089606,2279950,189.5,103820138,4.8,0.0060193740238587,13046,3,3,9908108,Vickeblanka,2167335,264015,12.18,89,9.0,3.8,6,8.5,2.472899913787842,9.0,8.5,0.8783270120620728,2.0851399898529053,35.30160140991211,6574823,412.003,4.461614057714987,0.8808399764418161,446.1614057714988,75,131.695995528628,0.8495760544349602,0.011575149090019,1.1428571428571428,86.58196665751551,0.0,49.575076665104845,83.62051810603691,86.86912745901483,128.59127751657226,795.9238310054277,3517.5684718579714,4530.701824549317,3439.7548128222675,2785.379804990354,3452.5809024171285,1573.3072870382505,1204.744281003948,1102.1046706029083,1121.708348372228,770.4018128218502,922.1767040074732,541.2964794557492,521.3875165067598,83.56139414971061,103.57742707251386,47.19921861114752,36.14232843011844,33.06314011808725,33.65125045116684,23.112054384655504,27.665301120224196,16.238894383672477,15.641625495202792,2701.818410840643,3349.003475344615,1526.108068427103,1168.6019525738295,1069.0415304848211,1088.057097921061,747.2897584371947,894.511402887249,525.0575850720768,505.745891011557
9.07114030971375,4,1089606,2279984,189.5,103820138,3.34,0.0023415277831622,13046,3,3,9908108,Vickeblanka,5571576,1136628,20.4,89,7.0,3.0,4,6.0,1.690440058708191,7.0,6.0,0.982688009738922,1.4916499853134155,35.904300689697266,7777836,186.378,3.104593371119638,0.4628301334056808,404.8530597636629,75,100.5275002129218,0.0967600594540457,0.0035813438359745,2.0202020202020203,77.23715249130477,0.0,39.14900317714423,83.62051810603691,86.86912745901483,128.59127751657226,795.9238310054277,3517.5684718579714,4530.701824549317,3439.7548128222675,2785.379804990354,3452.5809024171285,1573.3072870382505,1204.744281003948,1102.1046706029083,1121.708348372228,770.4018128218502,922.1767040074732,541.2964794557492,521.3875165067598,83.56139414971061,103.57742707251386,47.19921861114752,36.14232843011844,33.06314011808725,33.65125045116684,23.112054384655504,27.665301120224196,16.238894383672477,15.641625495202792,2701.818410840643,3349.003475344615,1526.108068427103,1168.6019525738295,1069.0415304848211,1088.057097921061,747.2897584371947,894.511402887249,525.0575850720768,505.745891011557
9.07114030971375,4,1089606,2279985,189.5,103820138,2.25,0.0018043346630032,13046,3,3,9908108,Vickeblanka,7230366,2905911,40.19,89,5.0,3.0,3,4.0,1.1612800359725952,5.0,4.0,0.9769009947776794,0.9748389720916748,45.3765983581543,8252118,83.1623,1.060051412549195,0.3618791488732587,287.2716484444645,199,108.81609013061382,0.624454790477968,0.0385567690083635,0.4449388209121245,69.7098831341416,0.0,24.38549900361745,83.62051810603691,86.86912745901483,128.59127751657226,795.9238310054277,3517.5684718579714,4530.701824549317,3439.7548128222675,2785.379804990354,3452.5809024171285,1573.3072870382505,1204.744281003948,1102.1046706029083,1121.708348372228,770.4018128218502,922.1767040074732,541.2964794557492,521.3875165067598,83.56139414971061,103.57742707251386,47.19921861114752,36.14232843011844,33.06314011808725,33.65125045116684,23.112054384655504,27.665301120224196,16.238894383672477,15.641625495202792,2701.818410840643,3349.003475344615,1526.108068427103,1168.6019525738295,1069.0415304848211,1088.057097921061,747.2897584371947,894.511402887249,525.0575850720768,505.745891011557
9.07114030971375,4,1089606,2281639,189.5,103820138,3.89,0.0068246173772983,13046,3,3,9908108,Vickeblanka,1911609,244035,12.77,89,8.5,4.0,5,7.5,2.092829942703247,8.5,7.5,0.8513489961624146,1.5248500108718872,73.0250015258789,5754859,279.138,3.794153397004396,0.8444718415466784,444.6301834108881,49,118.0265349222089,1.4578038800356987,0.0222447110311095,0.8760951188986232,89.69295354221177,0.0,46.81188681379262,83.62051810603691,86.86912745901483,128.59127751657226,795.9238310054277,3517.5684718579714,4530.701824549317,3439.7548128222675,2785.379804990354,3452.5809024171285,1573.3072870382505,1204.744281003948,1102.1046706029083,1121.708348372228,770.4018128218502,922.1767040074732,541.2964794557492,521.3875165067598,83.56139414971061,103.57742707251386,47.19921861114752,36.14232843011844,33.06314011808725,33.65125045116684,23.112054384655504,27.665301120224196,16.238894383672477,15.641625495202792,2701.818410840643,3349.003475344615,1526.108068427103,1168.6019525738295,1069.0415304848211,1088.057097921061,747.2897584371947,894.511402887249,525.0575850720768,505.745891011557
9.541176470588235,4,1112873,2324949,201,13293227,7.79,0.0112849588398844,207,3,4,5580983,MEMAI SIREN,18343,808,4.4,281,9.8,4.2,5,9.5,3.961790084838867,9.800000190734863,9.5,0.9981560111045836,3.4520599842071533,669.2919921875,12408961,743.121,7.1672597871222266,1.2202551486494946,530.3772242470448,30,143.11807392804303,5.071097869413362,0.3397458500769362,2.18978102189781,89.79477012798853,0.0,41.93545111606327,1061.0936533143474,817.182920796949,778.255188283379,885.979217439241,1200.5955673694596,1807.022056353752,10329.578750219664,8617.564173352504,6489.418529376069,3543.838379425778,1970.7393670925885,2438.2559345668205,2069.634688457677,1926.832641807081,1528.4282340712953,2617.1930205025333,1971.4127573920052,258.52692520057514,194.68255588128207,106.31515138277334,59.12218101277765,73.14767803700461,62.08904065373031,57.80497925421243,45.85284702213885,78.515790615076,59.14238272176016,8359.03724815193,6294.735973494787,3437.523228043005,1911.6171860798108,2365.108256529816,2007.5456478039464,1869.0276625528688,1482.5753870491565,2538.677229887457,1912.2703746702448
9.541176470588235,4,1112873,2452038,201,13293227,6.12,0.0153834720570749,207,3,4,5580983,MEMAI SIREN,13456,1927,14.32,281,9.3,4.0,6,8.4,3.0667200088500977,9.300000190734863,8.399999618530273,0.9968079924583436,2.7764899730682373,511.2760009765625,9539163,322.029,5.256079300472559,0.7046483100152638,559.396996774205,68,103.68065019420544,3.642452742872252,0.21233084262135,2.702702702702702,89.65386143192822,0.0,48.904209131948086,1061.0936533143474,817.182920796949,778.255188283379,885.979217439241,1200.5955673694596,1807.022056353752,10329.578750219664,8617.564173352504,6489.418529376069,3543.838379425778,1970.7393670925885,2438.2559345668205,2069.634688457677,1926.832641807081,1528.4282340712953,2617.1930205025333,1971.4127573920052,258.52692520057514,194.68255588128207,106.31515138277334,59.12218101277765,73.14767803700461,62.08904065373031,57.80497925421243,45.85284702213885,78.515790615076,59.14238272176016,8359.03724815193,6294.735973494787,3437.523228043005,1911.6171860798108,2365.108256529816,2007.5456478039464,1869.0276625528688,1482.5753870491565,2538.677229887457,1912.2703746702448
9.541176470588235,4,1112873,2581042,201,13293227,6.76,0.0116390216474557,207,3,4,5580983,MEMAI SIREN,17785,1462,8.22,281,9.5,3.5,6,9.0,3.373039960861206,9.5,9.0,0.99857097864151,3.0870699882507324,363.739990234375,3328742,542.727,6.77707755094206,1.0563552802399667,549.1265792146652,70,124.99909005849,5.505160604357175,0.4592263660114452,2.702702702702702,89.38956012537284,0.0,44.16585973391415,1061.0936533143474,817.182920796949,778.255188283379,885.979217439241,1200.5955673694596,1807.022056353752,10329.578750219664,8617.564173352504,6489.418529376069,3543.838379425778,1970.7393670925885,2438.2559345668205,2069.634688457677,1926.832641807081,1528.4282340712953,2617.1930205025333,1971.4127573920052,258.52692520057514,194.68255588128207,106.31515138277334,59.12218101277765,73.14767803700461,62.08904065373031,57.80497925421243,45.85284702213885,78.515790615076,59.14238272176016,8359.03724815193,6294.735973494787,3437.523228043005,1911.6171860798108,2365.108256529816,2007.5456478039464,1869.0276625528688,1482.5753870491565,2538.677229887457,1912.2703746702448
